

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
619.543  000.869  000.473: require('mason-core.installer.registry.link')
622.259  000.445  000.445: require('mason-core.receipt')
622.294  000.984  000.539: require('mason-core.installer.context')
622.727  000.431  000.431: require('mason-core.async.control')
623.124  000.395  000.395: require('mason-core.installer.linker')
623.133  002.355  000.546: require('mason-core.installer')
623.170  003.232  000.877: require('mason-core.installer.managers.std')
623.174  003.629  000.397: require('mason-core.installer.registry.schemas')
623.568  000.393  000.393: require('mason-core.installer.registry.util')
623.585  005.991  001.100: require('mason-core.installer.registry')
623.590  010.024  000.500: require('mason-registry.sources.util')
623.609  017.246  000.658: require('mason-registry.sources.github')
641.798  001.108  001.108: require('mason-core.functional.type')
647.432  000.528  000.528: require('mason-core.installer.handle')
647.825  000.381  000.381: require('mason-core.terminator')
651.852  000.778  000.778: require('null-ls.utils')
651.956  001.231  000.453: require('null-ls.config')
653.145  000.372  000.372: require('null-ls.helpers.cache')
653.563  000.414  000.414: require('null-ls.helpers.diagnostics')
653.922  000.356  000.356: require('null-ls.helpers.formatter_factory')
654.868  000.427  000.427: require('null-ls.logger')
655.242  000.370  000.370: require('null-ls.state')
655.246  001.321  000.524: require('null-ls.helpers.generator_factory')
655.916  000.336  000.336: require('null-ls.helpers.command_resolver')
655.919  000.671  000.336: require('null-ls.helpers.make_builtin')
656.277  000.356  000.356: require('null-ls.helpers.range_formatting_args_factory')
656.281  004.322  000.832: require('null-ls.helpers')
657.524  000.454  000.454: require('null-ls.methods')
657.532  000.850  000.396: require('null-ls.diagnostics')
657.541  001.258  000.407: require('null-ls.sources')
658.249  000.706  000.706: require('null-ls.builtins')
658.253  009.081  001.565: require('null-ls')
659.107  000.850  000.850: require('null-ls.builtins.formatting.prettier')
659.824  000.705  000.705: require('null-ls.builtins.diagnostics.hadolint')
660.418  000.560  000.560: require('null-ls.builtins.diagnostics.markdownlint')
660.773  000.342  000.342: require('null-ls.builtins.formatting.fish_indent')
661.272  000.495  000.495: require('null-ls.builtins.diagnostics.fish')
661.656  000.378  000.378: require('null-ls.builtins.formatting.stylua')
662.207  000.547  000.547: require('null-ls.builtins.formatting.shfmt')
662.693  000.475  000.475: require('null-ls.builtins.formatting.htmlbeautifier')
663.830  000.482  000.482: require('null-ls.client')
666.253  000.380  000.380: require('gitsigns.async')
666.806  000.548  000.548: require('gitsigns.config')
667.528  000.718  000.718: require('gitsigns.debug.log')
667.543  003.380  001.734: require('gitsigns')
670.047  001.583  001.583: require('lint')
671.312  000.534  000.534: sourcing /home/kenj/.local/share/nvim/lazy/todo-comments.nvim/plugin/todo.vim
673.933  000.379  000.379: require('todo-comments.util')
673.953  000.905  000.526: require('todo-comments.config')
674.816  000.466  000.466: require('todo-comments.highlight')
674.820  000.865  000.399: require('todo-comments.jump')
674.823  003.393  001.623: require('todo-comments')
678.238  001.428  001.428: require('neodev')
678.640  000.397  000.397: require('neodev.config')
679.411  000.380  000.380: require('neodev.util')
679.417  000.745  000.365: require('neodev.lsp')
680.405  000.986  000.986: require('lspconfig.util')
681.458  001.047  001.047: require('neoconf.plugins')
682.577  000.495  000.495: sourcing /home/kenj/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
683.272  000.407  000.407: require('neoconf')
684.673  000.944  000.944: require('vim.health')
684.679  001.402  000.458: require('neoconf.health')
685.711  000.500  000.500: require('neoconf.config')
685.726  001.044  000.544: require('neoconf.util')
686.612  000.399  000.399: require('lspconfig.async')
686.617  000.880  000.481: require('lspconfig.configs')
687.031  000.401  000.401: require('neoconf.import')
687.862  000.397  000.397: require('neoconf.settings')
687.866  000.819  000.422: require('neoconf.commands')
689.864  001.901  001.901: require('vim.filetype')
691.507  000.638  000.638: require('neoconf.plugins.lspconfig')
692.550  000.556  000.556: require('neoconf.schema')
692.559  001.022  000.467: require('neoconf.plugins.jsonls')
692.990  000.422  000.422: require('neoconf.plugins.lua_ls')
693.496  000.500  000.500: require('lazyvim.util.format')
696.106  000.394  000.394: require('mason-lspconfig.settings')
696.116  002.307  001.913: require('mason-lspconfig')
697.156  001.037  001.037: require('mason-lspconfig.mappings.server')
698.273  000.394  000.394: require('mason-lspconfig.notify')
698.282  000.861  000.467: require('mason-lspconfig.lspconfig_hook')
698.654  000.365  000.365: require('mason-lspconfig.server_config_extensions')
699.806  001.148  001.148: require('lspconfig.server_configurations.omnisharp')
700.326  000.437  000.437: require('mason-lspconfig.ensure_installed')
702.447  000.484  000.484: require('mason-core.functional.number')
702.498  001.435  000.951: require('mason-lspconfig.api.command')
703.485  000.610  000.610: require('lspconfig')
704.107  000.616  000.616: require('lspconfig.server_configurations.solargraph')
708.518  001.415  001.415: require('lspconfig.manager')
710.512  001.827  001.827: require('lspconfig.server_configurations.rubocop')
712.387  000.530  000.530: require('lspconfig.server_configurations.lua_ls')
718.861  001.023  001.023: require('lspconfig.server_configurations.yamlls')
725.681  000.676  000.676: require('lspconfig.server_configurations.eslint')
732.076  000.645  000.645: require('lspconfig.server_configurations.marksman')
734.171  000.647  000.647: require('lspconfig.server_configurations.tsserver')
738.193  000.592  000.592: require('lspconfig.server_configurations.jsonls')
744.107  000.765  000.765: require('lspconfig.server_configurations.tailwindcss')
748.519  000.599  000.599: require('lspconfig.server_configurations.dockerls')
753.966  001.576  001.576: require('lspconfig.server_configurations.cssls')
760.690  000.707  000.707: require('lspconfig.server_configurations.docker_compose_language_service')
773.784  000.710  000.710: require('illuminate.util')
774.642  000.849  000.849: require('illuminate.config')
775.087  000.441  000.441: require('illuminate.reference')
775.097  003.511  001.512: require('illuminate.highlight')
775.123  006.600  003.089: require('illuminate.engine')
776.489  001.277  001.277: require('illuminate')
776.850  010.047  002.170: sourcing /home/kenj/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
782.095  000.433  000.433: require('treesitter-context.config')
782.153  003.549  003.116: require('treesitter-context')
782.499  004.397  000.848: sourcing /home/kenj/.local/share/nvim/lazy/nvim-treesitter-context/plugin/treesitter-context.lua
789.102  000.758  000.758: require('ibl.utils')
789.127  001.950  001.192: require('ibl.config')
790.398  000.496  000.496: require('ibl.indent')
790.419  001.289  000.793: require('ibl.hooks')
790.425  004.085  000.846: require('ibl.highlights')
790.799  000.373  000.373: require('ibl.autocmds')
791.242  000.440  000.440: require('ibl.inlay_hints')
792.274  001.029  001.029: require('ibl.virt_text')
794.467  001.239  001.239: require('ibl.scope_languages')
794.475  002.195  000.956: require('ibl.scope')
794.488  010.267  002.145: require('ibl')
794.534  010.794  000.528: sourcing /home/kenj/.local/share/nvim/lazy/indent-blankline.nvim/after/plugin/commands.lua
804.873  007.292  007.292: require('vim.filetype.detect')
809.426  000.688  000.688: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/ftplugin/sh.vim
814.471  001.379  001.379: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/indent/sh.vim
824.145  004.873  004.873: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/syntax/sh.vim
884.572  001.025  001.025: require('null-ls.rpc')
890.000  001.500  001.500: require('vim.uri')
892.348  001.885  001.885: require('illuminate.providers.treesitter')
903.896  003.146  003.146: require('editorconfig')
912.001  000.861  000.861: require('treesitter-context.util')
912.593  000.586  000.586: require('treesitter-context.cache')
912.629  002.876  001.429: require('treesitter-context.context')
927.075  001.707  001.707: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/autoload/provider/clipboard.vim
928.537  000.749  000.749: require('illuminate.providers.lsp')
929.281  000.724  000.724: require('illuminate.providers.regex')
938.987  001.200  001.200: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/ftplugin/lua.vim
941.975  001.175  001.175: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/indent/lua.vim
945.407  001.966  001.966: sourcing /tmp/.mount_nvim4jnDlE/usr/share/nvim/runtime/syntax/lua.vim
974.998  002.203  002.203: require('neoconf.workspace')
978.211  000.773  000.773: require('neoconf.json')
978.319  002.046  001.274: require('neoconf.json.jsonc')
979.168  000.717  000.717: require('neodev.luals')
1001.997  474.007  282.673: sourcing /home/kenj/.local/share/nvim/sessions/%home%kenj%dotfiles.vim
1006.631  010.313: VimEnter autocommands
1006.745  000.113: UIEnter autocommands
1006.748  000.004: before starting main loop
1013.005  000.465  000.465: require('bufferline.pick')
1013.463  000.451  000.451: require('bufferline.duplicates')
1014.044  000.577  000.577: require('bufferline.diagnostics')
1014.553  000.505  000.505: require('bufferline.models')
1014.558  002.824  000.827: require('bufferline.buffers')
1016.783  000.489  000.489: require('bufferline.numbers')
1021.124  000.596  000.596: require('bufferline.sorters')
1021.720  000.499  000.499: require('bufferline.tabpages')
1022.277  000.492  000.492: require('bufferline.offset')
1022.755  000.463  000.463: require('bufferline.custom_area')
1034.539  000.730  000.730: require('lazyvim.util.ui')
1037.957  025.116: first screen update
1037.964  000.007: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.011  000.011: --- NVIM STARTING ---
018.879  018.868: event init
044.547  025.668: early init
044.661  000.114: locale set
053.935  009.274: init first window
068.923  014.988: inits 1
068.967  000.044: window checked
068.973  000.006: parsing arguments
079.514  000.079  000.079: require('vim.shared')
079.687  000.064  000.064: require('vim._options')
079.689  000.169  000.105: require('vim._editor')
079.691  000.299  000.051: require('vim._init_packages')
079.694  010.422: init lua interpreter
080.851  001.157: expanding arguments
080.958  000.107: inits 2
081.350  000.392: init highlight
